province,ward,code,type,lat,lon,population,area_km2,nearest_highway_type,distance_to_road_km,snapped_lat,snapped_lon
Hải Phòng,xã Hùng Thắng,11809.0,xã,20.6621,106.676,26877.0,43.59,residential,0.2361,20.6633425,106.6777262
Hải Phòng,xã Yết Kiêu,11020.0,xã,20.8746,106.262,33499.0,21.53,residential,0.051,20.8749961,106.2617666
Hải Phòng,xã Chấn Hưng,11806.0,xã,20.646,106.635,26092.0,32.11,primary,0.1563,20.6446751,106.6354776
Hà Nội,xã Thạch Thất,9955.0,xã,21.0791,105.559,57645.0,31.93,residential,0.2786,21.0806091,105.5569945
Hải Phòng,xã Gia Lộc,10999.0,xã,20.8345,106.291,46735.0,21.78,residential,0.0418,20.8342988,106.2906817
Hải Phòng,xã Gia Phúc,11050.0,xã,20.8713,106.311,46735.0,21.78,residential,0.0839,20.8717402,106.3116142
Hải Phòng,xã Vĩnh Bảo,11824.0,xã,20.6796,106.487,45332.0,30.6,residential,0.1315,20.6787932,106.4861329
Hải Phòng,xã Bình Giang,10966.0,xã,20.884,106.222,18257.0,163.7,residential,0.1345,20.8850361,106.2213717
Hải Phòng,xã Kiến Hưng,11728.0,xã,20.7167,106.671,28044.0,21.02,residential,0.046,20.7170579,106.6707908
Hải Phòng,phường Bắc An Phụ,10678.0,phường,21.0505,106.461,22780.0,26.1,residential,0.0659,21.05018,106.4614999
Hải Phòng,xã Tân Minh,11779.0,xã,20.6914,106.547,22292.0,223.76,residential,0.0177,20.6913578,106.5468465
Hà Nội,xã Ứng Hòa,10402.0,xã,20.6888,105.848,6375.0,67.8,residential,0.1615,20.6900454,105.848752
Hải Phòng,xã Tiên Lãng,11755.0,xã,20.7349,106.542,40446.0,27.89,residential,0.1566,20.7349915,106.5434079
Hải Phòng,phường Tứ Minh,10891.0,phường,20.9254,106.268,30416.0,14.77,residential,0.0577,20.9248802,106.2680215
Hải Phòng,phường Thạch Khôi,11002.0,phường,20.901,106.297,34432.0,19.94,tertiary,0.1179,20.9006751,106.2959891
Hải Phòng,phường Nguyễn Trãi,10552.0,phường,21.1918,106.448,16098.0,76.28,residential,0.012,21.1918919,106.4480567
Hải Phòng,xã Kẻ Sặt,10945.0,xã,20.9062,106.181,39554.0,24.67,residential,0.0241,20.9062207,106.1807839
Hải Phòng,phường Kinh Môn,10675.0,phường,20.9806,106.543,24948.0,11.47,residential,0.0079,20.980592,106.5430703
Hà Nội,xã Tây Phương,10003.0,xã,21.0367,105.611,99874.0,31.1,residential,0.0665,21.0368951,105.610434
Hải Phòng,xã Mao Điền,10930.0,xã,20.9312,106.213,43333.0,24.37,residential,0.0774,20.9318706,106.2128075
Hải Phòng,phường Vĩnh Hòa,11848.0,phường,20.6908,106.432,28176.0,21.66,residential,0.2651,20.6887959,106.4332998
Hải Phòng,xã Kiến Minh,11725.0,xã,20.7682,106.689,26181.0,16.32,residential,0.2655,20.7702891,106.6878352
Bắc Ninh,phường Tự Lạn,7774.0,phường,21.3075,106.059,4547.0,39.89,residential,0.1833,21.3086517,106.0578167
Bắc Ninh,phường Việt Yên,7777.0,phường,21.2955,106.119,5947.0,51.97,residential,0.0101,21.2955834,106.1190368
Bắc Ninh,phường Phượng Sơn,7612.0,phường,21.3557,106.506,41342.0,78.74,unclassified,0.0293,21.3558972,106.5061748
Bắc Ninh,xã Kép,7399.0,xã,21.4148,106.296,42576.0,58.65,residential,0.0264,21.4148192,106.2962371
Bắc Ninh,xã Tân Dĩnh,7432.0,xã,21.3019,106.27,35334.0,31.96,residential,0.0526,21.3018647,106.270473
Bắc Ninh,xã Xuân Cẩm,7870.0,xã,21.2718,105.958,73763.0,54.32,residential,0.089,21.2709981,105.9579889
Bắc Ninh,xã Mỹ Thái,7420.0,xã,21.3513,106.212,46469.0,46.63,residential,0.0192,21.3513528,106.212165
Bắc Ninh,xã Đông Phú,7450.0,xã,21.384,106.438,23733.0,77.05,residential,0.288,21.3822217,106.4398894
Bắc Ninh,xã Kiên Lao,7552.0,xã,21.4409,106.522,18987.0,85.57,tertiary,0.0614,21.4403537,106.522089
Bắc Ninh,phường Đa Mai,7228.0,phường,21.2995,106.169,51733.0,33.1,residential,0.1173,21.2985909,106.1695395
Hải Phòng,xã Vĩnh Thuận,11842.0,xã,20.7414,106.487,30511.0,95.46,residential,0.0112,20.7413217,106.4870632
Bắc Ninh,xã Bắc Lũng,7498.0,xã,21.2615,106.352,38118.0,53.72,residential,0.0449,21.2616572,106.3516273
Bắc Ninh,xã Tân Sơn,7531.0,xã,21.5732,106.616,18246.0,118.21,residential,0.0022,21.5732196,106.6159975
Bắc Ninh,xã Lạng Giang,7375.0,xã,21.3564,106.27,63413.0,55.41,residential,0.024,21.3565923,106.2699017
Bắc Ninh,xã Biên Sơn,7537.0,xã,21.4706,106.749,16112.0,294.22,unclassified,2.1665,21.4587191,106.7335148
Bắc Ninh,xã Biển Động,7573.0,xã,21.3751,106.744,17198.0,57.7,tertiary,0.063,21.3755973,106.7442738
Bắc Ninh,xã Lục Nam,7444.0,xã,21.3088,106.417,5805.0,58.91,residential,0.1603,21.3098162,106.4180267
Bắc Ninh,xã Tiên Lục,7381.0,xã,21.4174,106.216,5922.0,51.49,residential,0.0011,21.4173963,106.215991
Hải Phòng,xã Nguyễn Bỉnh Khiêm,11911.0,xã,20.6622,106.563,24575.0,26.37,residential,0.3158,20.6633199,106.5603849
Bắc Ninh,phường Cảnh Thụy,7738.0,phường,21.1889,106.266,26928.0,27.73,residential,0.2417,21.1870828,106.2648001
Bắc Ninh,phường Tiền Phong,7696.0,phường,21.2374,106.183,36335.0,30.7,primary,0.0758,21.2368099,106.1833441
Bắc Ninh,phường Tân An,7682.0,phường,21.2403,106.294,85997.0,8.06,unclassified,0.1319,21.2391124,106.2940496
Bắc Ninh,xã Lục Sơn,7492.0,xã,21.2259,106.629,16499.0,125.98,residential,1.0296,21.2317259,106.621782
Bắc Ninh,phường Bắc Giang,7210.0,phường,21.2849,106.215,122838.0,23.23,residential,0.0253,21.2850966,106.214885
Bắc Ninh,xã Trường Sơn,7489.0,xã,21.2532,106.542,8484.0,935.96,residential,0.0812,21.2529832,106.5426984
Bắc Ninh,phường Nếnh,7795.0,phường,21.2338,106.123,55559.0,35.98,residential,0.146,21.2348544,106.122214
Hải Phòng,xã Vĩnh Am,11887.0,xã,20.6348,106.519,34562.0,27.34,tertiary,0.0871,20.6345363,106.5182608
Bắc Ninh,xã Nghĩa Phương,7486.0,xã,21.2703,106.461,2783.0,88.32,residential,0.0833,21.2699658,106.4616716
Bắc Ninh,xã Bảo Đài,7462.0,xã,21.3514,106.358,59169.0,83.02,unclassified,0.0825,21.3517769,106.3573599
Bắc Ninh,phường Tân Tiến,7699.0,phường,21.2594,106.243,34321.0,25.46,tertiary,0.1772,21.2591813,106.2445816
Bắc Ninh,xã Cẩm Lý,7519.0,xã,21.2099,106.366,20084.0,49.08,residential,0.1356,21.2111145,106.3661313
Bắc Ninh,xã Sa Lý,7534.0,xã,21.5371,106.774,6352.0,83.95,residential,0.4288,21.5334548,106.7752795
Bắc Ninh,xã Lục Ngạn,7582.0,xã,21.3848,106.678,42367.0,82.71,trunk,0.0332,21.3850427,106.6781741
Bắc Ninh,xã Quang Trung,7333.0,xã,21.4248,106.056,5975.0,82.6,residential,0.0375,21.4247095,106.0563254
Bắc Ninh,xã Tân Yên,7339.0,xã,21.3653,106.127,1838.0,192.79,residential,0.0526,21.3653401,106.1265282
Bắc Ninh,xã Nam Dương,7603.0,xã,21.3146,106.587,16989.0,67.19,residential,0.0932,21.314725,106.5878306
Bắc Ninh,xã Yên Định,7642.0,xã,21.3464,106.792,38596.0,29.42,trunk,0.611,21.3409699,106.791098
Bắc Ninh,xã Tây Yên Tử,7616.0,xã,21.1956,106.766,10612.0,132.76,tertiary,0.7907,21.1991759,106.7598392
Bắc Ninh,xã Sơn Động,7615.0,xã,21.3265,106.847,24394.0,78.72,residential,0.1069,21.327453,106.8471372
Bắc Ninh,xã An Lạc,7654.0,xã,21.3245,106.945,8331.0,134.15,residential,0.6498,21.3219437,106.9397338
Bắc Ninh,xã Vân Sơn,7621.0,xã,21.4007,106.94,9197.0,120.53,residential,0.6912,21.4001833,106.9462059
Bắc Ninh,xã Đồng Kỳ,7282.0,xã,21.5294,106.137,22833.0,61.44,residential,0.3571,21.5322517,106.1384896
Bắc Ninh,xã Đại Sơn,7627.0,xã,21.4075,106.835,30616.0,22.99,residential,0.3334,21.4102882,106.8361174
Bắc Ninh,xã Xuân Lương,7246.0,xã,21.5825,106.11,19226.0,99.67,residential,0.1941,21.5821989,106.1082771
Bắc Ninh,xã Bố Hạ,7294.0,xã,21.4684,106.258,27517.0,41.32,residential,0.3126,21.4676936,106.2607261
Bắc Ninh,phường Chũ,7525.0,phường,21.4041,106.586,58409.0,57.18,residential,0.0414,21.4039041,106.5863178
Bắc Ninh,xã Sơn Hải,7543.0,xã,21.509,106.581,2789.0,4.31,tertiary,0.1635,21.5085841,106.5824127
Bắc Ninh,xã Yên Thế,7288.0,xã,21.471,106.132,30651.0,43.67,residential,0.0102,21.4710488,106.131922
Bắc Ninh,xã Đèo Gia,7594.0,xã,21.3146,106.675,1468.0,102.93,residential,0.0831,21.3139217,106.6746826
Bắc Ninh,xã Hiệp Hòa,7840.0,xã,21.3189,105.999,90443.0,62.18,residential,0.102,21.318072,105.9986016
Bắc Ninh,xã Dương Hưu,7672.0,xã,21.2329,106.912,12499.0,142.59,residential,0.2516,21.2314384,106.9137324
Bắc Ninh,xã Nhã Nam,7306.0,xã,21.4249,106.105,33127.0,34.43,residential,0.0976,21.4251315,106.1041519
Bắc Ninh,xã Phúc Hoà,7330.0,xã,21.3912,106.161,24998.0,32.69,primary,0.07,21.3905778,106.1611016
Bắc Ninh,xã Ngọc Thiện,7351.0,xã,21.366,106.059,56702.0,51.26,unclassified,0.0798,21.3653988,106.0593939
Bắc Ninh,phường Từ Sơn,9367.0,phường,21.0994,105.963,65697.0,20.31,residential,0.0991,21.098792,105.9623462
Bắc Ninh,xã Tuấn Đạo,7663.0,xã,21.2754,106.769,6407.0,97.87,secondary,0.0122,21.2754665,106.7690878
Bắc Ninh,phường Kinh Bắc,9187.0,phường,21.1993,106.058,84275.0,19.95,residential,0.1152,21.2002954,106.0577056
Bắc Ninh,phường Nam Sơn,9286.0,phường,21.1474,106.103,43511.0,18.53,residential,0.1691,21.1488602,106.1034344
Bắc Ninh,phường Quế Võ,9247.0,phường,21.1594,106.176,40194.0,23.51,residential,0.0628,21.1599313,106.1758054
Bắc Ninh,phường Phương Liễu,9265.0,phường,21.1591,106.13,42255.0,13.37,residential,0.0573,21.1585936,106.1300981
Bắc Ninh,xã Tam Tiến,7264.0,xã,21.5025,106.076,17639.0,60.34,residential,0.2296,21.5027865,106.0739515
Bắc Ninh,phường Trí Quả,9427.0,phường,21.0514,106.037,34574.0,19.95,residential,0.2897,21.0504403,106.0394275
Bắc Ninh,phường Hạp Lĩnh,9325.0,phường,21.1396,106.066,22630.0,12.65,secondary,0.1095,21.1405849,106.0660619
Bắc Ninh,phường Đồng Nguyên,9385.0,phường,21.1304,105.962,46023.0,12.64,primary,0.1954,21.1307395,105.9637275
Bắc Ninh,phường Song Liễu,9433.0,phường,21.0163,106.027,31758.0,17.75,residential,0.1753,21.017855,106.0272769
Bắc Ninh,phường Vũ Ninh,9169.0,phường,21.1931,106.093,45480.0,13.43,residential,0.0465,21.1934856,106.0931637
Bắc Ninh,phường Võ Cường,9190.0,phường,21.1647,106.039,67255.0,18.08,residential,0.0335,21.1645926,106.0392825
Bắc Ninh,phường Nhân Hòa,9253.0,phường,21.1905,106.139,30909.0,20.3,residential,0.3302,21.1882244,106.1370841
Bắc Ninh,phường Thuận Thành,9400.0,phường,21.045,106.087,52318.0,26.58,residential,0.0662,21.0446621,106.0874911
Bắc Ninh,xã Chi Lăng,9313.0,xã,21.1042,106.121,23317.0,23.39,residential,0.1505,21.1046274,106.1222863
Bắc Ninh,phường Tam Sơn,9370.0,phường,21.1488,105.98,28562.0,14.11,residential,0.0414,21.1489189,105.9796468
Bắc Ninh,phường Ninh Xá,9445.0,phường,21.0113,106.08,22369.0,15.81,residential,0.1961,21.0130165,106.080417
Bắc Ninh,phường Phù Khê,9379.0,phường,21.1395,105.933,50574.0,14.03,residential,0.0339,21.1397032,105.9332282
Bắc Ninh,xã Phù Lãng,9292.0,xã,21.1351,106.258,26964.0,28.15,residential,0.3044,21.1342921,106.260621
Bắc Ninh,phường Mão Điền,9409.0,phường,21.0612,106.118,42785.0,19.5,residential,0.0738,21.0610961,106.117343
Bắc Ninh,phường Bồng Lai,9295.0,phường,21.1212,106.168,25375.0,19.76,residential,0.0412,21.1211586,106.1683689
Bắc Ninh,phường Đào Viên,9301.0,phường,21.1274,106.216,34724.0,26.63,tertiary,0.0142,21.127432,106.2158758
Bắc Ninh,phường Trạm Lộ,9430.0,phường,21.0019,106.119,21132.0,18.24,residential,0.0166,21.0019628,106.1188638
Bắc Ninh,xã Gia Bình,9454.0,xã,21.05,106.181,42764.0,29.98,secondary,0.0322,21.0501002,106.1812722
Bắc Ninh,xã Cao Đức,9466.0,xã,21.0926,106.276,16966.0,19.76,unclassified,0.0571,21.0930983,106.2761284
Bắc Ninh,xã Nhân Thắng,9475.0,xã,21.0796,106.24,26738.0,22.14,residential,0.0075,21.0795335,106.2400098
Bắc Ninh,xã Đại Lai,9469.0,xã,21.0893,106.212,19308.0,15.32,residential,0.0582,21.0890278,106.2124486
Bắc Ninh,xã Văn Môn,9238.0,xã,21.1762,105.938,37449.0,15.26,tertiary,0.0534,21.1763481,105.938458
Hưng Yên,xã Ân Thi,12142.0,xã,20.8246,106.101,30582.0,24.39,residential,0.0256,20.8248284,106.1009654
Bắc Ninh,xã Đại Đồng,9340.0,xã,21.0955,106.0,84258.0,19.88,residential,0.0824,21.0948714,106.0003949
Hưng Yên,xã A Sào,12499.0,xã,20.698,106.389,27967.0,20.46,residential,0.0569,20.6976887,106.3894075
Bắc Ninh,xã Tam Đa,9208.0,xã,21.214,106.021,36730.0,20.52,residential,0.1441,21.2151928,106.021513
Bắc Ninh,xã Tam Giang,9202.0,xã,21.2212,105.931,25590.0,14.93,residential,0.0401,21.2208713,105.9311494
Bắc Ninh,xã Phật Tích,9349.0,xã,21.0895,106.041,23960.0,16.83,primary,0.0073,21.0895509,106.0410414
Bắc Ninh,xã Yên Phong,9193.0,xã,21.1959,105.968,63489.0,115.98,residential,0.2467,21.1957606,105.9702185
Hưng Yên,xã Ái Quốc,13021.0,xã,20.3768,106.518,16704.0,14.98,residential,0.0417,20.376567,106.5182945
Hưng Yên,xã Bắc Thụy Anh,12859.0,xã,20.6037,106.513,19194.0,17.38,residential,0.1399,20.6040844,106.5117994
Hưng Yên,xã Bình Thanh,13183.0,xã,20.338,106.413,24517.0,22.37,residential,0.0556,20.3376812,106.4126138
Bắc Ninh,xã Lâm Thao,9529.0,xã,21.0049,106.168,32432.0,26.26,residential,0.1234,21.0057951,106.168659
Hưng Yên,xã Bắc Đông Hưng,12694.0,xã,20.5738,106.406,23729.0,20.84,residential,0.1158,20.573179,106.4051622
Bắc Ninh,xã Liên Bão,9334.0,xã,21.1195,106.038,34273.0,19.82,residential,0.0495,21.1199232,106.0381401
Hưng Yên,xã Bắc Thái Ninh,12916.0,xã,20.5141,106.493,17908.0,23.12,tertiary,0.0126,20.5140017,106.4930575
Hưng Yên,xã Bắc Tiên Hưng,12700.0,xã,20.5806,106.318,40641.0,28.03,tertiary,0.211,20.5824142,106.3185666
Hưng Yên,xã Đồng Bằng,12526.0,xã,20.6351,106.397,25.0,20.04,residential,0.0292,20.6349277,106.3971987
Bắc Ninh,xã Trung Kênh,9499.0,xã,21.0439,106.278,38606.0,27.32,primary,0.0103,21.0439331,106.2780865
Bắc Ninh,xã Đông Cứu,9487.0,xã,21.0706,106.156,28528.0,20.39,secondary,0.0277,21.0706657,106.1562405
Bắc Ninh,xã Trung Chính,9523.0,xã,21.0073,106.236,26960.0,27.64,secondary,0.1677,21.0058064,106.2362266
Bắc Ninh,xã Tân Chi,9343.0,xã,21.1057,106.085,27812.0,18.11,residential,0.1712,21.1041823,106.0852753
Bắc Ninh,xã Yên Trung,9205.0,xã,21.231,105.998,36329.0,18.34,residential,0.1283,21.2320813,105.9975917
Hưng Yên,xã Bắc Đông Quan,12745.0,xã,20.5359,106.389,25263.0,20.67,residential,0.0233,20.5357034,106.3890739
Bắc Ninh,xã Lương Tài,9496.0,xã,21.0411,106.223,31830.0,24.69,residential,0.1145,21.04209,106.2227096
Bắc Ninh,xã Tiên Du,9319.0,xã,21.1529,106.022,44812.0,20.97,residential,0.2627,21.1539142,106.0198615
Hưng Yên,xã Châu Ninh,12247.0,xã,20.8179,105.924,36218.0,22.22,residential,0.1067,20.8169766,105.9237327
Hưng Yên,xã Yên Mỹ,12073.0,xã,20.8726,106.051,75876.0,33.12,unclassified,0.1117,20.8721524,106.0519017
Hưng Yên,xã Bình Nguyên,13096.0,xã,20.4546,106.425,46425.0,30.6,residential,0.0438,20.4547687,106.4253571
Hưng Yên,xã Chí Minh,12271.0,xã,20.7773,105.989,35259.0,20.73,residential,0.0731,20.7779443,105.9891374
Hưng Yên,xã Đại Đồng,11995.0,xã,20.9885,106.093,63131.0,77.87,residential,0.0313,20.9886958,106.0927966
Hưng Yên,xã Đông Quan,12793.0,xã,20.5108,106.417,25167.0,23.62,residential,0.0519,20.5105298,106.4166187
Hưng Yên,xã Diên Hà,12619.0,xã,20.6395,106.255,40167.0,27.3,residential,0.1387,20.64033,106.2540656
Hưng Yên,xã Bình Định,13186.0,xã,20.3158,106.459,22133.0,24.47,residential,0.0254,20.315571,106.4589988
Hưng Yên,xã Đồng Châu,13003.0,xã,20.4047,106.573,30501.0,30.67,residential,0.329,20.4022109,106.57139
Hưng Yên,xã Hưng Hà,12586.0,xã,20.5823,106.233,54891.0,38.93,residential,0.0478,20.582702,106.2328461
Hưng Yên,xã Lạc Đạo,11992.0,xã,20.9812,106.036,42213.0,22.22,secondary,0.3678,20.9819999,106.0327841
Hưng Yên,xã Đông Hưng,12688.0,xã,20.5607,106.361,22281.0,81.62,residential,0.0947,20.5615168,106.3612454
Hưng Yên,xã Đoàn Đào,12406.0,xã,20.7256,106.148,22781.0,22.39,residential,0.021,20.7255867,106.1481885
Hưng Yên,xã Đông Thái Ninh,12943.0,xã,20.4897,106.597,2713.0,31.08,unclassified,1.2866,20.4872543,106.5856701
Hưng Yên,xã Đông Thụy Anh,12862.0,xã,20.6077,106.603,38299.0,34.9,residential,0.0277,20.6079412,106.6029363
Hưng Yên,xã Hồng Vũ,13159.0,xã,20.3598,106.384,23172.0,18.77,residential,0.3783,20.363099,106.3831449
Hưng Yên,phường Đường Hào,12133.0,phường,20.8935,106.101,39028.0,25.62,residential,0.1209,20.8941394,106.1001179
Hưng Yên,xã Đức Hợp,12313.0,xã,20.7311,105.985,29424.0,22.37,residential,0.0185,20.73102,105.9848533
Hưng Yên,xã Long Hưng,12613.0,xã,20.6149,106.148,33579.0,79.71,residential,0.0541,20.6144406,106.1478369
Hưng Yên,xã Lê Lợi,13120.0,xã,20.4313,106.457,911.0,288.36,residential,0.0225,20.4311007,106.4570353
Hưng Yên,xã Lê Quý Đôn,12676.0,xã,20.5548,106.186,23534.0,21.72,residential,0.1404,20.554572,106.187244
Hưng Yên,xã Hưng Phú,13066.0,xã,20.3036,106.574,25802.0,45.08,residential,0.3675,20.3040057,106.5707141
Hưng Yên,xã Kiến Xương,13075.0,xã,20.3825,106.437,4795.0,36.73,residential,0.0335,20.3822303,106.4371351
Hưng Yên,xã Khoái Châu,12205.0,xã,20.8167,105.971,48795.0,29.35,residential,0.0509,20.8170086,105.9713387
Hưng Yên,xã Nam Tiền Hải,13063.0,xã,20.3274,106.504,30698.0,22.62,residential,0.0417,20.3270494,106.5041354
Hưng Yên,xã Nam Thái Ninh,12961.0,xã,20.4681,106.507,19959.0,26.4,unclassified,0.0782,20.468694,106.5073796
Hưng Yên,xã Nam Cường,13057.0,xã,20.3532,106.576,10793.0,149.65,residential,0.0543,20.3536301,106.5762335
Hưng Yên,xã Nam Thụy Anh,12904.0,xã,20.5525,106.46,2226.0,17.4,residential,0.0251,20.5526807,106.4601354
Hưng Yên,phường Mỹ Hào,12103.0,phường,20.95,106.075,57676.0,28.36,residential,0.1826,20.9510703,106.0737505
Hưng Yên,xã Nghĩa Trụ,12031.0,xã,20.9504,105.978,46561.0,22.8,residential,0.0298,20.9504672,105.9777404
Hưng Yên,xã Nam Đông Hưng,12775.0,xã,20.512,106.368,25296.0,16.25,residential,0.0756,20.5122736,106.3686236
Hưng Yên,xã Mễ Sở,12049.0,xã,20.8927,105.924,30138.0,17.51,residential,0.0324,20.8928063,105.9242722
Hưng Yên,xã Nghĩa Dân,12286.0,xã,20.7888,106.034,34669.0,23.29,residential,0.2317,20.7898544,106.032199
Hưng Yên,xã Minh Thọ,12511.0,xã,20.6969,106.337,24659.0,22.11,residential,0.0126,20.6968854,106.3371125
Hưng Yên,xã Nam Tiên Hưng,12763.0,xã,20.5212,106.303,30738.0,23.94,residential,0.0741,20.5214651,106.3023871
Hưng Yên,xã Như Quỳnh,12004.0,xã,20.9696,105.997,77703.0,27.32,residential,0.0653,20.9700592,105.9973679
Hưng Yên,xã Nguyễn Du,12532.0,xã,20.6449,106.298,22374.0,16.75,residential,0.111,20.64391,106.2978609
Hưng Yên,xã Đông Tiên Hưng,12736.0,xã,20.5499,106.319,23495.0,16.32,residential,0.0936,20.5503695,106.3197009
Hưng Yên,xã Hồng Minh,12685.0,xã,20.5342,106.216,24579.0,23.32,residential,0.1358,20.53459,106.21484
Hưng Yên,xã Hoàng Hoa Thám,12337.0,xã,20.7009,106.108,46868.0,31.85,residential,0.075,20.7015695,106.107912
Hưng Yên,phường Hồng Châu,11980.0,phường,20.6236,106.063,18714.0,15.41,residential,0.0373,20.6236307,106.0626651
Hưng Yên,xã Hiệp Cường,12322.0,xã,20.7259,106.037,32364.0,28.37,residential,0.1208,20.7254364,106.0379845
Hưng Yên,xã Lương Bằng,12280.0,xã,20.7517,106.068,3942.0,29.08,residential,0.0254,20.7517509,106.0682231
Hưng Yên,xã Đông Tiền Hải,12988.0,xã,20.4437,106.563,37027.0,38.64,residential,0.05,20.4433846,106.5626783
Hưng Yên,xã Hoàn Long,12070.0,xã,20.9115,106.005,32997.0,19.6,residential,0.19,20.9116342,106.0067062
Hưng Yên,xã Hồng Quang,12196.0,xã,20.7555,106.119,3159.0,25.53,residential,0.1952,20.7539262,106.1182157
Hưng Yên,xã Ngự Thiên,12595.0,xã,20.6341,106.18,,224.21,residential,0.031,20.6343756,106.1800463
Hưng Yên,phường Phố Hiến,11953.0,phường,20.6634,106.068,68982.0,21.5,residential,0.1196,20.6628832,106.0689452
