province,ward,code,type,lat,lon,population,area_km2
Gia Lai,xã Đak Pơ,23995,xã,13.9687,108.508,1858,223.33
Gia Lai,phường Hoài Nhơn Bắc,21655,phường,14.6198,109.008,44581,89.45
Gia Lai,xã Đề Gi,21859,xã,14.0999,109.138,4555,94.97
Gia Lai,xã Đak Rong,23644,xã,14.4375,108.408,,517.94
Gia Lai,xã Hòa Hội,21871,xã,14.0463,109.019,36174,136.27
Gia Lai,phường Hoài Nhơn Nam,21673,phường,14.4646,109.018,32707,37.67
Gia Lai,phường Hoài Nhơn Tây,21661,phường,14.5372,108.984,25572,78.15
Gia Lai,phường Hoài Nhơn,21664,phường,14.5092,109.049,43167,40.32
Gia Lai,xã Đức Cơ,23857,xã,13.7536,107.717,23575,124.66
Gia Lai,xã Gào,23611,xã,13.9048,107.904,15957,182.47
Gia Lai,xã Hra,23799,xã,14.0986,108.424,14355,230.89
Gia Lai,xã Ia Grai,23764,xã,14.0105,107.792,24625,239.84
Gia Lai,xã Ia Dreh,24100,xã,13.0844,108.638,16643,379.69
Gia Lai,xã Hội Sơn,21868,xã,14.1231,108.943,14314,182.34
Gia Lai,xã Ia O,23782,xã,13.9504,107.543,11301,137.39
Gia Lai,xã Ia Hrú,23971,xã,13.5956,108.179,,242.33
Gia Lai,xã Ia Púch,23917,xã,13.6198,107.692,4185,267.30
Gia Lai,xã Ia Pnôn,23881,xã,13.7101,107.633,5922,114.01
Gia Lai,xã Ia Phí,23749,xã,14.1122,107.841,23325,212.03
Gia Lai,xã Ia Pia,23926,xã,13.6004,107.898,20326,238.59
Gia Lai,xã Ia Khươl,23728,xã,14.2945,108.158,17151,351.97
Gia Lai,xã Ia Hrung,23767,xã,14.0207,107.919,37219,169.15
Gia Lai,xã Ia Nan,23884,xã,13.7232,107.58,8663,90.31
Gia Lai,xã Ia Mơ,23938,xã,13.4616,107.71,338,435.60
Gia Lai,xã Ia Ly,23734,xã,14.1852,107.778,13847,210.56
Gia Lai,xã Ia Krái,23776,xã,14.0051,107.685,28889,307.83
Gia Lai,xã Ia Lâu,23935,xã,13.4617,107.87,23105,215.02
Gia Lai,xã Ia Hiao,24061,xã,13.4400,108.35,21352,108.38
Gia Lai,xã Ia Le,23986,xã,13.4527,108.074,24289,316.88
Gia Lai,xã Ia Pa,24022,xã,13.5159,108.447,31021,103.19
Gia Lai,xã Ia Krêl,23866,xã,13.8204,107.777,22944,146.92
Gia Lai,xã Ia Tul,24028,xã,13.5038,108.579,20304,587.51
Gia Lai,xã Kim Sơn,21727,xã,14.2495,108.862,29382,29.40
Gia Lai,xã Phù Mỹ Bắc,21739,xã,14.3318,109.069,28766,100.98
Gia Lai,xã Cửu An,23629,xã,14.0725,108.676,19874,132.96
Gia Lai,xã Hoài Ân,21688,xã,14.3087,109.001,35037,115.72
Gia Lai,phường Hoài Nhơn Đông,21670,phường,14.4479,109.087,44634,64.36
Gia Lai,xã KDang,23714,xã,13.9440,108.19,,179.38
Gia Lai,xã Ia Rsai,24112,xã,13.3584,108.681,22578,473.69
Gia Lai,xã Ia Rbol,24065,xã,13.3494,108.385,1022,154.97
Gia Lai,xã Kbang,23638,xã,14.1851,108.553,25281,288.83
Gia Lai,xã Kon Gang,23701,xã,14.0816,108.133,22529,145.84
Gia Lai,xã Phú Thiện,24043,xã,13.4886,108.317,49393,262.87
Gia Lai,xã Pờ Tó,24013,xã,13.6474,108.381,14378,177.90
Gia Lai,xã SRó,23839,xã,13.7109,108.653,,344.72
Gia Lai,phường Quy Nhơn Đông,21601,phường,13.8278,109.259,47067,81.97
Gia Lai,phường Quy Nhơn Tây,21589,phường,13.7015,109.141,24859,118.63
Gia Lai,xã Kông Bơ La,23674,xã,14.0945,108.623,17468,133.42
Gia Lai,xã Phù Mỹ Đông,21751,xã,14.2639,109.15,43428,85.62
Gia Lai,phường Quy Nhơn Bắc,21553,phường,13.7880,109.167,45746,23.70
Gia Lai,xã Tơ Tung,23668,xã,14.0671,108.526,10952,141.35
Gia Lai,xã Phù Mỹ Tây,21757,xã,14.2140,109.025,18543,97.53
Gia Lai,xã Phú Túc,24076,xã,13.2347,108.775,62073,63.14
Gia Lai,phường Tam Quan,21637,phường,14.5729,109.01,24858,29.82
Gia Lai,xã Tây Sơn,21808,xã,13.8712,108.956,11052,334.62
Gia Lai,xã Tuy Phước,21952,xã,13.8339,109.216,77452,53.37
Gia Lai,xã Phù Cát,21853,xã,14.0023,109.074,51436,83.96
Gia Lai,xã Lơ Pang,23812,xã,13.8822,108.275,17666,316.16
Gia Lai,xã Sơn Lang,23647,xã,14.3952,108.575,11106,451.01
Gia Lai,xã Ngô Mây,21901,xã,13.9841,109.184,25651,61.42
Gia Lai,xã Nhơn Châu,21607,xã,13.8540,108.409,,0
Gia Lai,xã Kon Chiêng,23818,xã,13.7568,108.294,9971,273.51
Gia Lai,xã Kông Chro,23824,xã,13.7115,108.513,20936,200.79
Gia Lai,xã Krong,23650,xã,14.2751,108.434,6046,311.58
Gia Lai,xã Phù Mỹ,21730,xã,14.1867,109.086,28496,54.47
Gia Lai,xã Mang Yang,23794,xã,14.0506,108.243,30302,173.59
Gia Lai,xã Phù Mỹ Nam,21775,xã,14.1276,109.046,27185,85.10
Gia Lai,xã Tuy Phước Tây,21985,xã,13.7929,109.103,36006,68.81
Gia Lai,xã Tuy Phước Đông,21970,xã,13.8857,109.215,5844,60.66
Gia Lai,xã Tuy Phước Bắc,21964,xã,13.8859,109.157,49495,37.03
Gia Lai,xã Bình Hiệp,21817,xã,13.9982,108.941,2142,123.68
Gia Lai,xã Ia Tôr,23908,xã,13.7532,107.979,17449,102.31
Gia Lai,xã Ia Sao,24073,xã,13.2701,108.438,8397,114.60
Khánh Hòa,xã Bác Ái,22795,xã,11.8156,108.831,1227,188.50
Gia Lai,phường Quy Nhơn,21583,phường,13.7843,109.233,129326,21.78
Gia Lai,xã Đak Đoa,23677,xã,13.9614,108.137,37049,83.37
Khánh Hòa,xã Anh Dũng,22828,xã,11.6202,108.675,103,320.60
Gia Lai,xã Đak Sơmei,23683,xã,14.2564,108.228,,345.14
Gia Lai,phường An Khê,23617,phường,13.9929,108.672,50495,57.44
Gia Lai,xã Ia Boòng,23911,xã,13.6794,107.84,1884,196.07
Gia Lai,xã Ia Băng,23710,xã,13.8990,108.077,31035,116.24
Khánh Hòa,xã Bắc Ninh Hòa,22546,xã,12.6533,109.099,32329,237.00
Khánh Hòa,xã Cam An,22465,xã,11.9871,109.069,19534,122.00
Khánh Hòa,xã Cam Hiệp,22435,xã,12.0806,109.057,5,115.10
Khánh Hòa,xã Diên Khánh,22651,xã,12.2432,109.109,45223,18.40
Khánh Hòa,xã Đại Lãnh,22504,xã,12.6983,109.388,25644,171.00
Khánh Hòa,xã Diên Điền,22657,xã,12.3022,109.096,38029,63.70
Khánh Hòa,phường Cam Ranh,22420,phường,11.9355,109.16,31237,17.50
Khánh Hòa,phường Cam Linh,22432,phường,11.9096,109.15,33052,4.80
Khánh Hòa,phường Bảo An,22741,phường,11.5964,108.974,45995,18.50
Khánh Hòa,xã Diên Lâm,22660,xã,12.3209,109.018,16059,117.80
Khánh Hòa,xã Diên Thọ,22672,xã,12.2398,108.993,16692,73.60
Khánh Hòa,phường Bắc Cam Ranh,22411,phường,11.9361,109.238,43644,134.00
Gia Lai,phường Quy Nhơn Nam,21592,phường,13.7290,109.206,73296,36.36
Gia Lai,phường Pleiku,23575,phường,14.0074,108.046,79466,25.00
Khánh Hòa,phường Đông Ninh Hòa,22561,phường,12.4007,109.305,43484,134.20
Khánh Hòa,xã Đông Khánh Sơn,22732,xã,11.9924,108.981,10376,114.30
Khánh Hòa,xã Bác Ái Tây,22786,xã,11.9949,108.762,1109,478.70
Khánh Hòa,phường Bắc Nha Trang,22333,phường,12.3221,109.171,128239,97.00
Gia Lai,phường Thống Nhất,23584,phường,14.0137,107.995,48721,22.92
Khánh Hòa,xã Bác Ái Đông,22801,xã,11.8690,108.956,9335,235.20
Khánh Hòa,xã Bắc Khánh Vĩnh,22615,xã,12.4052,108.96,9199,144.20
Khánh Hòa,phường Ba Ngòi,22423,phường,11.9377,109.11,31708,78.20
Khánh Hòa,xã Hòa Trí,22558,xã,12.5472,109.094,26638,109.40
Khánh Hòa,phường Đô Vinh,22738,phường,11.6382,108.928,33207,62.00
Khánh Hòa,xã Công Hải,22840,xã,11.7955,109.089,14727,124.30
Khánh Hòa,xã Cà Ná,22909,xã,11.3513,108.91,24903,63.90
Khánh Hòa,xã Lâm Sơn,22813,xã,11.8371,108.707,24247,191.50
Khánh Hòa,xã Cam Lâm,22453,xã,12.0843,109.147,8653,149.90
Khánh Hòa,xã Mỹ Sơn,22822,xã,11.7085,108.891,158,248.10
Khánh Hòa,xã Nam Ninh Hòa,22597,xã,12.4199,109.077,31293,201.40
Khánh Hòa,xã Khánh Vĩnh,22609,xã,12.1782,108.915,11204,192.40
Khánh Hòa,xã Diên Lạc,22678,xã,12.2542,109.078,23325,14.90
Khánh Hòa,phường Đông Hải,22780,phường,11.5598,109.015,,11.09
Khánh Hòa,phường Hòa Thắng,22591,phường,12.4663,109.193,26822,78.60
Khánh Hòa,xã Khánh Sơn,22714,xã,12.0203,108.912,11535,98.70
Khánh Hòa,xã Ninh Phước,22870,xã,11.5272,108.954,70203,65.40
Khánh Hòa,phường Ninh Hòa,22528,phường,12.5088,109.139,58816,35.80
Khánh Hòa,xã Phước Dinh,22888,xã,11.4270,108.977,35301,154.00
Khánh Hòa,xã Suối Dầu,22708,xã,12.1581,109.094,24185,160.10
Khánh Hòa,phường Ninh Chử,22834,phường,11.5992,109.018,39556,20.40
Khánh Hòa,xã Nam Khánh Vĩnh,22648,xã,12.2094,108.816,10271,197.10
Khánh Hòa,phường Nam Nha Trang,22402,phường,12.1947,109.168,130164,82.20
Khánh Hòa,xã Nam Cam Ranh,22480,xã,11.8722,109.084,23525,92.60
Khánh Hòa,xã Ninh Hải,22852,xã,11.6573,109.082,31115,100.10
Khánh Hòa,phường Nha Trang,22366,phường,12.0630,108.998,,0
Khánh Hòa,xã Ninh Sơn,22810,xã,11.7523,108.746,32003,99.30
Khánh Hòa,xã Tân Định,22576,xã,12.4978,109.052,40481,92.40
Khánh Hòa,xã Phước Hậu,22873,xã,11.6080,108.872,49465,74.70
Khánh Hòa,phường Tây Nha Trang,22390,phường,12.2611,109.157,108065,27.90
Khánh Hòa,xã Tây Ninh Hòa,22552,xã,12.5649,108.958,1754,275.90
Khánh Hòa,xã Trung Khánh Vĩnh,22612,xã,12.4266,108.807,7772,338.50
Khánh Hòa,xã Vạn Hưng,22525,xã,12.6521,109.159,18883,86.10
Khánh Hòa,xã Phước Hữu,22891,xã,11.5669,108.831,35572,177.70
Khánh Hòa,xã Suối Hiệp,22702,xã,12.2119,109.048,24159,55.30
Khánh Hòa,phường Phan Rang,22759,phường,11.5639,108.992,7225,9.40
Khánh Hòa,xã Phước Hà,22900,xã,11.4899,108.771,89,230.00
Khánh Hòa,xã Tây Khánh Vĩnh,22624,xã,12.3107,108.778,7357,294.30
Khánh Hòa,xã Vạn Thắng,22516,xã,12.7666,109.216,31625,74.80
Khánh Hòa,đặc khu Trường Sa,22736,,12.0630,108.998,,0
Khánh Hòa,xã Tây Khánh Sơn,22720,xã,12.0740,108.842,7847,125.60
Khánh Hòa,xã Vĩnh Hải,22846,xã,11.6832,109.154,2782,83.75
Khánh Hòa,xã Xuân Hải,22861,xã,11.6462,108.997,45104,43.40
Khánh Hòa,xã Vạn Ninh,22489,xã,12.7344,109.162,54202,130.50
Lâm Đồng,xã Tân Hải,23246,xã,10.7449,107.825,25626,77.18
Khánh Hòa,xã Tu Bông,22498,xã,12.7921,109.275,29751,99.60
Lâm Đồng,phường Hàm Thắng,22933,phường,10.9712,108.147,54544,44.90
Lâm Đồng,phường Phú Thủy,22924,phường,10.9422,108.167,,173.44
Lâm Đồng,phường Mũi Né,22918,phường,10.9791,108.263,50166,118.59
Lâm Đồng,xã Sông Lũy,23023,xã,11.2374,108.242,21243,253.33
Khánh Hòa,xã Thuận Nam,22897,xã,11.4371,108.885,27262,140.80
Lâm Đồng,xã Lương Sơn,23032,xã,11.2583,108.35,23912,159.21
Khánh Hòa,xã Thuận Bắc,22849,xã,11.7315,109.039,25744,137.20
Lâm Đồng,phường La Gi,23235,phường,10.7177,107.77,60549,68.47
Lâm Đồng,phường Tiến Thành,22954,phường,10.8513,108.031,28395,55.06
Lâm Đồng,phường Phước Hội,23231,phường,10.6677,107.731,4948,38.09
Lâm Đồng,phường Phan Thiết,22945,phường,10.9279,108.097,85493,4.46
Lâm Đồng,xã Bắc Bình,23005,xã,11.2311,108.542,51344,148.99
Lâm Đồng,phường Bình Thuận,22960,phường,10.9831,108.03,47858,45.16
Lâm Đồng,xã Hồng Thái,23041,xã,11.1993,108.445,25049,101.64
Lâm Đồng,xã Hải Ninh,23020,xã,11.3055,108.492,19422,289.99
Lâm Đồng,xã Đức Linh,23191,xã,11.1834,107.552,51099,103.27
Lâm Đồng,xã Phan Sơn,23008,xã,11.4297,108.397,7428,584.52
Lâm Đồng,xã Hàm Thuận Nam,23110,xã,10.8472,107.91,32771,111.82
Lâm Đồng,xã Tân Lập,23134,xã,10.8662,107.795,1681,257.61
Lâm Đồng,xã Hàm Kiệm,23128,xã,10.9128,107.963,31445,162.09
Lâm Đồng,xã Tánh Linh,23149,xã,11.0699,107.688,46741,271.39
Lâm Đồng,xã Hàm Liêm,23095,xã,11.0196,108.08,31253,113.81
Lâm Đồng,xã Sơn Mỹ,23266,xã,10.6737,107.607,26599,254.52
Lâm Đồng,xã Hàm Thuận,23059,xã,11.1128,107.997,5068,198.36
Lâm Đồng,xã Đông Giang,23074,xã,11.2615,108.01,5131,205.23
Lâm Đồng,xã La Dạ,23065,xã,11.2751,107.888,9435,264.17
Lâm Đồng,xã Bắc Ruộng,23152,xã,11.2741,107.743,18949,165.33
Lâm Đồng,xã Suối Kiết,23188,xã,10.9763,107.661,16656,378.61
Lâm Đồng,xã Liên Hương,22969,xã,11.2607,108.699,70737,128.23
Lâm Đồng,phường Bắc Gia Nghĩa,24611,phường,12.0523,107.767,3776,250.55
Lâm Đồng,xã Nghị Đức,23158,xã,11.2725,107.682,20737,114.97
Lâm Đồng,xã Hàm Thuận Bắc,23089,xã,11.1748,108.102,29855,292.70
Lâm Đồng,xã Tuyên Quang,22963,xã,10.9266,108.039,28817,38.17
Lâm Đồng,xã Hồng Sơn,23086,xã,11.1181,108.228,29875,189.01
Lâm Đồng,xã Trà Tân,23227,xã,11.0563,107.496,29638,135.94
Lâm Đồng,xã Hoài Đức,23194,xã,11.1446,107.497,47509,105.04
Lâm Đồng,xã Hòa Thắng,23053,xã,11.0871,108.371,11558,328.09
Lâm Đồng,xã Tân Minh,23230,xã,10.8464,107.63,22292,223.76
Lâm Đồng,xã Tân Thành,23143,xã,10.7599,107.973,30611,64.80
Lâm Đồng,xã Hàm Tân,23236,xã,10.7632,107.689,35209,198.46
Lâm Đồng,xã Nam Thành,23200,xã,11.2889,107.589,37497,201.78
Lâm Đồng,phường Đông Gia Nghĩa,24617,phường,11.9548,107.718,24199,105.78
Lâm Đồng,xã Cư Jút,24640,xã,12.5898,107.85,49614,104.11
Lâm Đồng,đặc khu Phú Quý,23272,,11.7060,108.023,,17.40
Lâm Đồng,xã Hàm Thạnh,23122,xã,11.0557,107.892,16306,440.70
Lâm Đồng,xã Tuy Phong,22978,xã,11.4099,108.648,951,444.10
Lâm Đồng,xã Vĩnh Hảo,22981,xã,11.3501,108.791,15509,138.58
Lâm Đồng,xã Phan Rí Cửa,22972,xã,11.1976,108.593,86813,67.67
Lâm Đồng,xã Đồng Kho,23173,xã,11.1685,107.769,30885,268.72
Lâm Đồng,phường Nam Gia Nghĩa,24615,phường,12.0199,107.632,2365,80.58
Lâm Đồng,xã Trường Xuân,24730,xã,12.1499,107.652,36405,67.94
Lâm Đồng,xã Nam Dong,24649,xã,12.6442,107.828,35701,104.04
Lâm Đồng,xã Đắk Wil,24646,xã,12.7220,107.727,24344,515.16
Lâm Đồng,xã Đắk Song,24718,xã,12.3222,107.687,,193.21
Lâm Đồng,xã Quảng Sơn,24616,xã,12.1706,107.874,22018,454.22
Lâm Đồng,xã Đắk Sắk,24678,xã,12.4476,107.735,28058,99.00
Lâm Đồng,xã Nam Đà,24697,xã,12.4909,107.914,2152,132.69
Lâm Đồng,xã Thuận Hạnh,24722,xã,12.2903,107.519,19236,129.78
Lâm Đồng,xã Tà Đùng,24637,xã,11.9218,107.978,22703,531.33
Lâm Đồng,xã Quảng Tín,24760,xã,11.8706,107.461,34591,310.17
Lâm Đồng,xã Quảng Khê,24631,xã,11.9239,107.828,17825,224.29
Lâm Đồng,xã Kiến Đức,24733,xã,11.9042,107.541,38928,167.63
Lâm Đồng,xã Nâm Nung,24703,xã,12.3442,107.828,19655,219.66
Lâm Đồng,xã Quảng Phú,24712,xã,12.2903,107.949,17573,263.58
Lâm Đồng,xã Quảng Trực,24736,xã,12.1846,107.305,11168,558.78
Lâm Đồng,phường 1 Bảo Lộc,24823,phường,11.5733,107.844,55845,51.46
Lâm Đồng,phường Lâm Viên - Đà Lạt,24778,phường,11.9746,108.466,71369,35.03
Lâm Đồng,xã Quảng Tân,24748,xã,12.0368,107.385,31185,294.18
Lâm Đồng,phường 2 Bảo Lộc,24820,phường,11.5951,107.724,49564,176.72
Lâm Đồng,xã Đắk Mil,24670,xã,12.5418,107.752,31579,213.76
Lâm Đồng,xã Nhân Cơ,24751,xã,11.9540,107.597,27898,158.05
Lâm Đồng,xã Quảng Hòa,24620,xã,12.1654,108.053,8594,85.44
Lâm Đồng,xã Đức An,24717,xã,12.2813,107.606,33178,161.02
Lâm Đồng,xã Thuận An,24682,xã,12.5363,107.611,22625,315.81
Lâm Đồng,xã Krông Nô,24688,xã,12.4378,107.827,22636,159.82
Lâm Đồng,xã Đức Lập,24664,xã,12.4162,107.627,31722,59.41
Lâm Đồng,xã Đinh Trang Thượng,25007,xã,11.7091,107.984,20568,203.77
Lâm Đồng,xã Bảo Lâm 3,25093,xã,11.4239,107.836,32917,152.13
Lâm Đồng,phường B’Lao,24829,phường,11.5247,107.859,,337.68
Lâm Đồng,phường Xuân Trường - Đà Lạt,24805,phường,11.8993,108.531,36163,168.83
Lâm Đồng,xã Tuy Đức,24739,xã,12.1576,107.472,31786,265.99
Lâm Đồng,phường Xuân Hương - Đà Lạt,24781,phường,11.9033,108.443,103178,73.45
Lâm Đồng,xã Di Linh,25000,xã,11.5354,108.046,64179,268.28
Lâm Đồng,xã Bảo Lâm 5,25057,xã,11.7751,107.643,11596,511.88
Lâm Đồng,phường 3 Bảo Lộc,24841,phường,11.4975,107.758,54445,108.98
Lâm Đồng,phường Cam Ly - Đà Lạt,24787,phường,11.9331,108.369,48919,80.92
Lâm Đồng,xã Hòa Bắc,25042,xã,11.4303,107.944,19979,159.35
Lâm Đồng,xã Bảo Lâm 1,25054,xã,11.6627,107.85,44151,204.43
Lâm Đồng,xã Sơn Điền,25051,xã,11.3495,108.065,731,261.88
Lâm Đồng,xã Cát Tiên,25159,xã,11.5960,107.397,19735,78.13
Lâm Đồng,xã Đam Rông 2,24877,xã,12.0533,108.109,16253,365.58
Lâm Đồng,xã Đam Rông 1,24886,xã,11.9391,108.117,17265,172.55
Lâm Đồng,xã Cát Tiên 2,25180,xã,11.6699,107.33,15042,177.26
Lâm Đồng,xã Bảo Lâm 2,25084,xã,11.5592,107.9,33092,114.00
Lâm Đồng,xã Bảo Lâm 4,25063,xã,11.7873,107.819,10073,343.35
Lâm Đồng,xã Đạ Huoai 2,25105,xã,11.4586,107.645,14929,249.57
Lâm Đồng,xã Đam Rông 4,24853,xã,12.1741,108.367,17184,391.25
Lâm Đồng,xã Đam Rông 3,24875,xã,12.1616,108.178,15841,139.38
Lâm Đồng,xã Đơn Dương,24931,xã,11.7306,108.453,4516,127.81
Lâm Đồng,xã Hiệp Thạnh,24967,xã,11.8075,108.42,5131,127.19
Lâm Đồng,xã Tà Năng,24988,xã,11.5905,108.494,13077,258.33
Lâm Đồng,xã D’Ran,24934,xã,11.8051,108.572,33517,240.89
Lâm Đồng,phường Lang Biang - Đà Lạt,24846,phường,12.0564,108.402,,323.74
Lâm Đồng,xã Đạ Tẻh,25126,xã,11.5589,107.426,30725,145.85
Lâm Đồng,xã Hòa Ninh,25036,xã,11.5437,107.954,31904,95.17
Lâm Đồng,xã Cát Tiên 3,25162,xã,11.7030,107.426,10591,171.31
Lâm Đồng,xã Đinh Văn Lâm Hà,24871,xã,11.7769,108.25,,901.79
Lâm Đồng,xã Đạ Huoai 3,25114,xã,11.3776,107.704,6571,131.51
Lâm Đồng,xã Đạ Tẻh 3,25135,xã,11.6213,107.544,11678,194.82
Lâm Đồng,xã Gia Hiệp,25015,xã,11.5038,108.217,21462,324.43
Lâm Đồng,xã Đạ Huoai,25099,xã,11.4294,107.536,23117,113.96
Lâm Đồng,xã Đạ Tẻh 2,25138,xã,11.5209,107.551,1459,186.07
Lâm Đồng,xã Bảo Thuận,25018,xã,11.4907,108.14,29557,300.30
Lâm Đồng,xã Ka Đô,24943,xã,11.7266,108.593,27954,108.08
Lâm Đồng,xã Quảng Lập,24955,xã,11.7111,108.518,24898,135.08
Quảng Ngãi,xã An Phú,21034,xã,15.1214,108.863,49051,34.70
Lâm Đồng,xã Đức Trọng,24958,xã,11.6788,108.361,85163,148.78
Lâm Đồng,xã Nam Hà Lâm Hà,24883,xã,11.8846,108.275,,100.37
Lâm Đồng,xã Lạc Dương,24848,xã,12.1288,108.596,14912,828.01
Quảng Ngãi,xã Ba Động,21496,xã,14.8258,108.784,7688,103.01
Lâm Đồng,xã Tân Hà Lâm Hà,24916,xã,11.7119,108.164,,168.90
Quảng Ngãi,xã Ba Dinh,21499,xã,14.7746,108.65,7257,97.05
Lâm Đồng,xã Ninh Gia,24985,xã,11.6107,108.27,16311,143.83
Lâm Đồng,xã Tân Hội,24976,xã,11.7135,108.29,4945,146.28
Lâm Đồng,xã Phú Sơn Lâm Hà,24895,xã,11.8906,108.194,,240.61
Lâm Đồng,xã Tà Hine,24991,xã,11.5676,108.364,23027,128.69
Lâm Đồng,xã Phúc Thọ Lâm Hà,24907,xã,11.7837,108.082,,231.14
Quảng Ngãi,xã Ya Ly,23548,xã,14.2904,107.771,10726,271.31
Quảng Ngãi,xã Đăk Plô,23344,xã,15.2100,107.669,5629,433.41
Quảng Ngãi,xã Cà Đam,21136,xã,15.1687,108.526,4336,112.35
Quảng Ngãi,phường Cẩm Thành,21025,phường,15.1135,108.812,60996,7.93
Quảng Ngãi,xã Bờ Y,23377,xã,14.7068,107.609,35375,242.11
Quảng Ngãi,xã Ba Vì,21529,xã,14.7459,108.553,11372,125.40
Quảng Ngãi,xã Ba Xa,21538,xã,14.6397,108.553,5452,102.79
Quảng Ngãi,xã Ba Tô,21523,xã,14.6470,108.66,9555,274.40
Quảng Ngãi,xã Vệ Giang,21238,xã,15.0560,108.854,38683,24.21
Lâm Đồng,xã Nam Ban Lâm Hà,24868,xã,11.8518,108.35,,117.93
Quảng Ngãi,xã Đăk Rơ Wa,23332,xã,14.3119,108.021,25221,157.98
Quảng Ngãi,xã Vạn Tường,21061,xã,15.3351,108.822,60612,109.28
Quảng Ngãi,xã Xốp,23356,xã,15.1186,107.835,6518,265.86
Quảng Ngãi,xã Bình Chương,21100,xã,15.2644,108.721,16565,30.79
Quảng Ngãi,xã Ba Vinh,21490,xã,14.8440,108.678,6425,115.00
Quảng Ngãi,xã Bình Minh,21085,xã,15.3139,108.652,83354,36.70
Quảng Ngãi,xã Ba Gia,21205,xã,15.2167,108.669,21511,66.14
Quảng Ngãi,phường Đăk Bla,23302,phường,14.3230,107.987,,149.85
Quảng Ngãi,phường Đăk Cấm,23284,phường,14.4251,108.021,29799,66.33
Quảng Ngãi,xã Đăk Kôi,23485,xã,14.6275,108.152,595,450.48
Quảng Ngãi,xã Đăk Mar,23512,xã,14.5740,107.924,19599,112.79
Quảng Ngãi,xã Đăk Môn,23374,xã,14.9516,107.69,13685,150.80
Quảng Ngãi,xã Đăk Pék,23341,xã,15.0668,107.743,17434,182.72
Quảng Ngãi,xã Đăk Long,23368,xã,14.9649,107.574,5193,280.50
Quảng Ngãi,xã Đăk Hà,23500,xã,14.4634,107.929,36087,104.08
Quảng Ngãi,xã Ia Chim,23326,xã,14.3156,107.914,21142,115.49
Quảng Ngãi,xã Đăk Rve,23479,xã,14.4925,108.29,8184,212.54
Quảng Ngãi,xã Đông Trà Bồng,21127,xã,15.2750,108.583,11197,74.83
Quảng Ngãi,xã Đăk Sao,23416,xã,14.9425,107.836,6676,172.29
Quảng Ngãi,xã Dục Nông,23383,xã,14.8213,107.65,15771,321.99
Quảng Ngãi,xã Đăk Ui,23510,xã,14.5860,108.009,12077,132.52
Quảng Ngãi,xã Đặng Thùy Trâm,21520,xã,14.7441,108.871,4494,199.40
Quảng Ngãi,xã Đình Cương,21385,xã,14.9985,108.811,36083,53.96
Quảng Ngãi,xã Kon Braih,23497,xã,14.4325,108.163,18373,250.89
Quảng Ngãi,xã Măng Bút,23455,xã,14.9132,108.22,91,417.53
Quảng Ngãi,xã Măng Đen,23473,xã,14.6806,108.278,9438,396.93
Quảng Ngãi,xã Long Phụng,21409,xã,15.0376,108.879,39973,36.10
Quảng Ngãi,xã Minh Long,21361,xã,14.9315,108.659,10085,124.74
Quảng Ngãi,xã Mỏ Cày,21421,xã,14.9930,108.9,,448.45
Quảng Ngãi,xã Mộ Đức,21400,xã,14.9378,108.847,35895,76.17
Quảng Ngãi,xã Ngọk Réo,23515,xã,14.4954,108.038,11916,170.29
Quảng Ngãi,phường Đức Phổ,21439,phường,14.8008,108.959,41358,69.33
Quảng Ngãi,phường Kon Tum,23293,phường,14.3545,108.013,77456,19.14
